Index,Label
125895,Zooming Out With Full Hand
125896,Zooming Out With Full Hand
125897,Swiping Right
125898,Pulling Hand In
125899,Zooming In With Two Fingers
125901,Thumb Up
125902,Doing other things
125903,Drumming Fingers
125904,Rolling Hand Backward
125905,Swiping Right
125906,Drumming Fingers
125907,Drumming Fingers
125910,Swiping Down
125911,Zooming In With Two Fingers
125912,Zooming In With Full Hand
125913,Drumming Fingers
125914,Sliding Two Fingers Down
125915,Pushing Two Fingers Away
125916,Zooming Out With Two Fingers
125917,Doing other things
125918,Swiping Right
125919,Drumming Fingers
125920,Pushing Hand Away
125921,Zooming In With Two Fingers
125922,Pushing Two Fingers Away
125923,Swiping Right
125924,Swiping Down
125925,Thumb Down
125926,Zooming Out With Full Hand
125927,Doing other things
125928,Swiping Down
125929,Sliding Two Fingers Up
125930,Turning Hand Clockwise
125931,Pushing Hand Away
125932,Rolling Hand Forward
125933,Doing other things
125934,Rolling Hand Backward
125935,Pushing Two Fingers Away
125936,Swiping Right
125937,Zooming Out With Two Fingers
125938,Sliding Two Fingers Down
125939,Swiping Left
125940,Thumb Up
125941,Zooming Out With Two Fingers
125942,Swiping Up
125943,Shaking Hand
125944,Rolling Hand Backward
125945,Turning Hand Clockwise
125946,Doing other things
125947,Doing other things
125949,Sliding Two Fingers Down
125950,Sliding Two Fingers Right
125952,Zooming Out With Two Fingers
125953,Rolling Hand Backward
125955,Pulling Two Fingers In
125956,Sliding Two Fingers Down
125957,Swiping Right
125958,Swiping Up
125961,Zooming In With Two Fingers
125962,Doing other things
125964,Swiping Up
125965,Swiping Right
125966,Shaking Hand
125968,Pulling Two Fingers In
125969,Pulling Hand In
125970,Pushing Hand Away
125971,Turning Hand Clockwise
125972,Swiping Down
125973,Rolling Hand Backward
125974,Sliding Two Fingers Down
125975,Zooming In With Two Fingers
125976,Rolling Hand Backward
125977,Thumb Up
125978,Thumb Up
125979,Pulling Hand In
125980,Drumming Fingers
125981,Doing other things
125982,Pulling Hand In
125983,Doing other things
125984,Pushing Two Fingers Away
125985,Doing other things
125986,Swiping Left
125987,Doing other things
125988,Rolling Hand Forward
125989,Doing other things
125990,Doing other things
125992,Doing other things
125993,Zooming In With Full Hand
125994,Zooming In With Two Fingers
125995,Rolling Hand Backward
125996,Sliding Two Fingers Left
125997,Zooming Out With Full Hand
125998,Rolling Hand Forward
125999,Turning Hand Clockwise
126000,Swiping Up
126001,Stop Sign
126002,Zooming In With Two Fingers
126004,Zooming In With Two Fingers
126005,Sliding Two Fingers Up
126006,Sliding Two Fingers Left
126007,Zooming In With Full Hand
126008,Zooming Out With Two Fingers
126009,Stop Sign
126010,Turning Hand Counterclockwise
126011,Sliding Two Fingers Right
126012,Pushing Two Fingers Away
126013,Stop Sign
126014,Sliding Two Fingers Down
126015,Swiping Down
126016,Thumb Down
126017,Turning Hand Counterclockwise
126018,Pulling Hand In
126019,Zooming Out With Two Fingers
126020,Pushing Two Fingers Away
126021,Rolling Hand Forward
126022,Swiping Right
126023,Turning Hand Clockwise
126025,Turning Hand Counterclockwise
126026,Zooming Out With Two Fingers
126027,Shaking Hand
126028,Zooming In With Full Hand
126029,Sliding Two Fingers Down
126030,Sliding Two Fingers Down
126031,Thumb Down
126032,Swiping Up
126033,Pushing Two Fingers Away
126034,Pulling Hand In
126035,Pulling Two Fingers In
126036,Pulling Hand In
126037,Stop Sign
126038,Stop Sign
126039,Swiping Left
126040,Sliding Two Fingers Down
126042,Pulling Hand In
126043,Rolling Hand Backward
126044,Zooming In With Two Fingers
126045,Pulling Two Fingers In
126046,Zooming In With Full Hand
126047,Swiping Right
126048,Sliding Two Fingers Down
126051,Pushing Hand Away
126052,Sliding Two Fingers Left
126053,Zooming In With Full Hand
126054,Sliding Two Fingers Right
126055,Swiping Up
126056,Zooming Out With Two Fingers
126057,Rolling Hand Backward
126058,Swiping Right
126059,Drumming Fingers
126060,No gesture
126061,Thumb Up
126062,Turning Hand Counterclockwise
126063,No gesture
126064,Zooming Out With Two Fingers
126066,Doing other things
126067,Sliding Two Fingers Right
126068,Pulling Hand In
126069,Sliding Two Fingers Left
126070,Sliding Two Fingers Left
126072,Swiping Right
126073,Doing other things
126074,Zooming In With Full Hand
126076,Zooming In With Two Fingers
126078,Zooming In With Full Hand
126079,Sliding Two Fingers Left
126081,Doing other things
126082,Zooming In With Full Hand
126083,Zooming In With Full Hand
126084,Pushing Two Fingers Away
126085,Sliding Two Fingers Left
126086,Thumb Down
126087,Sliding Two Fingers Down
126088,Swiping Down
126089,Swiping Left
126090,Rolling Hand Forward
126092,Swiping Down
126093,Drumming Fingers
126094,Pushing Hand Away
126095,Rolling Hand Backward
126096,Turning Hand Clockwise
126097,Turning Hand Counterclockwise
126098,Doing other things
126101,Zooming Out With Two Fingers
126102,Pulling Hand In
126103,Zooming In With Full Hand
126104,Sliding Two Fingers Right
126105,Rolling Hand Forward
126106,Pushing Two Fingers Away
126107,Sliding Two Fingers Right
126108,Sliding Two Fingers Up
126109,Thumb Up
126110,Sliding Two Fingers Up
126111,Doing other things
126112,Swiping Right
126114,Doing other things
126115,Swiping Left
126116,Swiping Down
126118,No gesture
126119,Rolling Hand Forward
126120,Swiping Right
126122,Sliding Two Fingers Down
126123,Thumb Up
126124,Stop Sign
126125,No gesture
126126,No gesture
126127,Doing other things
126128,Zooming Out With Full Hand
126129,Zooming Out With Full Hand
126130,Doing other things
126131,Shaking Hand
126132,Shaking Hand
126133,Drumming Fingers
126134,Pulling Two Fingers In
126135,Sliding Two Fingers Right
126136,Zooming In With Full Hand
126137,Pulling Hand In
126138,Pulling Hand In
126139,Doing other things
126140,Pulling Hand In
126141,Sliding Two Fingers Up
126142,Stop Sign
126143,Swiping Up
126144,No gesture
126145,Zooming Out With Two Fingers
126146,Zooming Out With Full Hand
126147,Doing other things
126148,Drumming Fingers
126149,Pulling Hand In
126150,Pulling Two Fingers In
126151,Turning Hand Clockwise
126152,Sliding Two Fingers Left
126153,Swiping Up
126154,Rolling Hand Forward
126158,Pulling Two Fingers In
126160,Drumming Fingers
126161,Swiping Left
126163,No gesture
126165,Zooming Out With Two Fingers
126167,Sliding Two Fingers Right
126168,Sliding Two Fingers Right
126169,Swiping Left
126170,Thumb Down
126171,Rolling Hand Backward
126172,Thumb Up
126173,Sliding Two Fingers Up
126174,Pulling Hand In
126175,Sliding Two Fingers Up
126176,Zooming Out With Full Hand
126177,Thumb Down
126178,Pushing Hand Away
126179,Zooming Out With Two Fingers
126180,Thumb Up
126181,Turning Hand Counterclockwise
126182,Doing other things
126184,Sliding Two Fingers Left
126185,Swiping Down
126186,Swiping Left
126187,Zooming In With Full Hand
126188,Sliding Two Fingers Up
126189,Zooming In With Two Fingers
126190,Sliding Two Fingers Right
126191,Rolling Hand Backward
126192,Pushing Hand Away
126193,Rolling Hand Forward
126194,Stop Sign
126195,Rolling Hand Forward
126196,No gesture
126197,Sliding Two Fingers Down
126198,Sliding Two Fingers Right
126199,Shaking Hand
126200,No gesture
126202,Thumb Up
126203,Zooming Out With Full Hand
126204,Sliding Two Fingers Right
126205,Swiping Up
126208,Pushing Two Fingers Away
126209,Sliding Two Fingers Left
126210,Pulling Two Fingers In
126211,Pushing Hand Away
126212,Thumb Down
126213,Shaking Hand
126214,No gesture
126215,Pushing Hand Away
126216,Sliding Two Fingers Left
126217,No gesture
126218,Doing other things
126219,Turning Hand Counterclockwise
126220,Swiping Left
126221,Drumming Fingers
126222,Doing other things
126223,Shaking Hand
126224,Swiping Left
126225,Shaking Hand
126226,Swiping Left
126227,Pushing Two Fingers Away
126228,Sliding Two Fingers Right
126229,Zooming In With Full Hand
126230,Zooming Out With Two Fingers
126231,Rolling Hand Backward
126232,Sliding Two Fingers Right
126233,Swiping Up
126234,Swiping Up
126235,Stop Sign
126236,Rolling Hand Backward
126237,Pushing Two Fingers Away
126238,Sliding Two Fingers Left
126239,Doing other things
126240,Rolling Hand Backward
126241,Zooming In With Two Fingers
126242,Drumming Fingers
126243,Thumb Up
126244,Doing other things
126246,Thumb Up
126247,Swiping Up
126248,Pulling Hand In
126249,Rolling Hand Forward
126250,Sliding Two Fingers Right
126251,Zooming Out With Full Hand
126252,Pushing Two Fingers Away
126253,Zooming Out With Full Hand
126254,Pushing Two Fingers Away
126255,Swiping Right
126256,Rolling Hand Backward
126257,Pulling Two Fingers In
126258,Zooming In With Full Hand
126259,Stop Sign
126260,Pulling Hand In
126261,Sliding Two Fingers Down
126262,No gesture
126263,Swiping Down
126264,Zooming In With Two Fingers
126265,Sliding Two Fingers Left
126266,Pulling Two Fingers In
126267,Pushing Hand Away
126268,Zooming In With Full Hand
126269,Turning Hand Counterclockwise
126270,Sliding Two Fingers Down
126271,Swiping Left
126272,Sliding Two Fingers Down
126274,Thumb Down
126275,Swiping Left
126276,Thumb Up
126279,Sliding Two Fingers Right
126280,Doing other things
126281,Drumming Fingers
126282,Rolling Hand Backward
126283,Swiping Left
126284,Sliding Two Fingers Right
126285,Thumb Down
126286,Swiping Down
126287,No gesture
126288,Pulling Two Fingers In
126290,Swiping Up
126291,Swiping Left
126292,Thumb Up
126293,Zooming Out With Full Hand
126294,Sliding Two Fingers Right
126295,Zooming Out With Two Fingers
126296,Pushing Hand Away
126297,Sliding Two Fingers Up
126298,Stop Sign
126299,Zooming Out With Two Fingers
126300,Zooming Out With Two Fingers
126301,Thumb Up
126302,Thumb Down
126303,Swiping Up
126304,Swiping Right
126305,Zooming Out With Full Hand
126306,Sliding Two Fingers Left
126307,Pulling Hand In
126308,Sliding Two Fingers Left
126309,Zooming Out With Full Hand
126310,Doing other things
126311,Swiping Up
126312,Zooming In With Two Fingers
126313,Pushing Hand Away
126314,Shaking Hand
126315,Pushing Two Fingers Away
126317,Swiping Up
126318,Doing other things
126319,Sliding Two Fingers Down
126320,Swiping Right
126321,Shaking Hand
126323,Pulling Hand In
126324,Doing other things
126326,Turning Hand Clockwise
126327,Pulling Hand In
126328,Doing other things
126330,Pushing Two Fingers Away
126331,Pulling Two Fingers In
126332,Pulling Hand In
126333,Stop Sign
126334,Sliding Two Fingers Down
126335,Rolling Hand Backward
126336,Drumming Fingers
126337,Thumb Down
126338,Pulling Hand In
126339,Thumb Up
126340,Swiping Left
126341,Shaking Hand
126342,Zooming In With Full Hand
126344,Swiping Down
126345,Doing other things
126346,Zooming Out With Full Hand
126347,Sliding Two Fingers Right
126348,Thumb Down
126349,Pushing Two Fingers Away
126350,Swiping Right
126351,Zooming In With Full Hand
126352,Swiping Left
126353,Swiping Left
126354,Doing other things
126356,Rolling Hand Backward
126357,Zooming In With Two Fingers
126358,No gesture
126359,Zooming In With Full Hand
126361,Shaking Hand
126362,Pushing Two Fingers Away
126363,Pushing Hand Away
126364,Zooming In With Two Fingers
126365,Swiping Up
126366,Zooming In With Full Hand
126367,Doing other things
126368,Doing other things
126369,Pushing Two Fingers Away
126370,Swiping Left
126371,Doing other things
126372,Stop Sign
126373,Zooming Out With Full Hand
126374,Rolling Hand Backward
126375,Pulling Hand In
126376,Swiping Up
126377,Swiping Left
126378,Pushing Two Fingers Away
126379,Turning Hand Counterclockwise
126380,Swiping Left
126381,Sliding Two Fingers Down
126382,Thumb Down
126383,Swiping Up
126384,Thumb Up
126385,Doing other things
126386,Thumb Up
126388,Thumb Up
126389,Shaking Hand
126390,Turning Hand Clockwise
126391,Zooming In With Full Hand
126392,Pushing Hand Away
126393,Thumb Down
126394,Thumb Up
126395,Swiping Left
126396,Sliding Two Fingers Down
126397,Drumming Fingers
126398,Turning Hand Counterclockwise
126400,Zooming In With Two Fingers
126401,Sliding Two Fingers Down
126402,Doing other things
126403,No gesture
126404,Swiping Right
126406,Swiping Up
126407,Pulling Hand In
126409,Sliding Two Fingers Left
126410,Swiping Right
126411,Pulling Hand In
126412,Sliding Two Fingers Down
126413,No gesture
126414,Doing other things
126415,Pulling Two Fingers In
126416,Doing other things
126417,Doing other things
126418,Swiping Up
126419,Pushing Hand Away
126420,Pushing Two Fingers Away
126421,Turning Hand Counterclockwise
126422,Turning Hand Clockwise
126423,Thumb Down
126424,Swiping Left
126425,Zooming Out With Two Fingers
126427,Swiping Down
126428,Pushing Hand Away
126429,Shaking Hand
126430,Swiping Left
126431,Thumb Down
126432,Thumb Up
126433,Thumb Down
126434,Zooming Out With Two Fingers
126435,Zooming Out With Two Fingers
126436,Sliding Two Fingers Left
126437,No gesture
126438,Shaking Hand
126439,Pushing Two Fingers Away
126441,Stop Sign
126442,Rolling Hand Backward
126443,No gesture
126444,Stop Sign
126445,Swiping Down
126446,Zooming In With Full Hand
126447,Pushing Two Fingers Away
126448,Zooming In With Full Hand
126449,Swiping Left
126450,Pushing Two Fingers Away
126451,Turning Hand Clockwise
126453,Zooming Out With Two Fingers
126454,No gesture
126455,Zooming In With Full Hand
126456,Turning Hand Clockwise
126457,Swiping Left
126458,Sliding Two Fingers Right
126459,Zooming In With Full Hand
126461,Sliding Two Fingers Left
126462,Swiping Up
126463,Doing other things
126464,Rolling Hand Forward
126465,Swiping Right
126466,Turning Hand Counterclockwise
126467,Drumming Fingers
126468,Stop Sign
126469,Zooming In With Two Fingers
126470,Rolling Hand Backward
126472,Swiping Right
126473,Pushing Hand Away
126474,Thumb Down
126475,Pulling Hand In
126476,Sliding Two Fingers Left
126477,Zooming In With Two Fingers
126478,Thumb Down
126479,Swiping Down
126480,Zooming In With Two Fingers
126481,Drumming Fingers
126482,Zooming In With Two Fingers
126483,Zooming Out With Two Fingers
126484,Swiping Right
126485,Zooming Out With Full Hand
126486,Swiping Up
126487,Swiping Up
126488,Doing other things
126489,Zooming In With Full Hand
126490,Doing other things
126493,Zooming Out With Full Hand
126494,Rolling Hand Forward
126495,Pulling Hand In
126496,Sliding Two Fingers Down
126497,Zooming In With Full Hand
126498,Sliding Two Fingers Left
126499,Thumb Up
126500,Zooming In With Full Hand
126501,No gesture
126502,Zooming In With Full Hand
126504,Swiping Left
126505,No gesture
126507,Thumb Down
126508,Sliding Two Fingers Right
126509,No gesture
126510,Pulling Two Fingers In
126511,Doing other things
126512,Thumb Up
126515,Pulling Two Fingers In
126516,Pulling Two Fingers In
126517,Stop Sign
126518,Swiping Up
126519,Zooming In With Full Hand
126520,Doing other things
126521,No gesture
126522,Sliding Two Fingers Down
126523,Zooming Out With Two Fingers
126524,Swiping Down
126526,Pulling Hand In
126527,Thumb Up
126528,No gesture
126529,Sliding Two Fingers Up
126530,Swiping Left
126531,Sliding Two Fingers Left
126532,Shaking Hand
126533,Thumb Up
126535,Swiping Left
126536,Sliding Two Fingers Right
126537,No gesture
126538,Turning Hand Clockwise
126539,Stop Sign
126540,Zooming Out With Full Hand
126541,Thumb Down
126542,Rolling Hand Backward
126543,Pushing Hand Away
126544,Pushing Hand Away
126545,Swiping Up
126546,Sliding Two Fingers Left
126548,Turning Hand Clockwise
126549,Swiping Left
126550,Pulling Hand In
126551,Sliding Two Fingers Down
126552,Zooming In With Full Hand
126553,Rolling Hand Forward
126555,Thumb Up
126556,Doing other things
126557,Sliding Two Fingers Down
126558,Sliding Two Fingers Down
126559,Zooming Out With Full Hand
126560,Stop Sign
126561,Pushing Hand Away
126562,Swiping Up
126564,Pulling Two Fingers In
126565,Sliding Two Fingers Left
126566,Rolling Hand Forward
126567,Doing other things
126568,Swiping Right
126569,Pushing Hand Away
126570,Swiping Down
126571,Pulling Two Fingers In
126572,Pushing Hand Away
126574,Stop Sign
126576,Doing other things
126577,No gesture
126578,Doing other things
126579,Turning Hand Clockwise
126581,Swiping Right
126582,Thumb Down
126583,Sliding Two Fingers Right
126584,Rolling Hand Backward
126585,Pushing Hand Away
126586,Rolling Hand Forward
126587,Pushing Hand Away
126588,Turning Hand Counterclockwise
126589,Sliding Two Fingers Left
126590,Thumb Up
126591,Swiping Down
126592,Pulling Hand In
126593,Zooming Out With Two Fingers
